"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1573.96/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xdc165ce38fd06c4c8176a3f9860187a75b10c596dcc2c6dc1d206c9e9464eaa8","15080473","1656996859","2022-07-05 04:54:19","0x1dc09501ae209f8cc15b3b7090084c72855d95bd","0x830bd73e4184cef73443c15111a1df14e495c706","","1.01","0","1589.6996","0.000792503577876112","1.24736893143389","1131.96","","","Create Bid",""
"0xfcc36af310b7b69163b794b19af7a6547826a75c8062e0e656f31a234fd27e8d","15081259","1657007791","2022-07-05 07:56:31","0xe2b1081dc27703f36b444665254b0bda0ee9ed27","0x830bd73e4184cef73443c15111a1df14e495c706","","1.05","0","1652.658","0.001282296057940648","2.01828270335626","1131.96","","","Create Bid",""
"0xe8b980229425f7cc603a49c2f2229bd984e028f981235320e2138034afa2affa","15082867","1657028777","2022-07-05 13:46:17","0xab9a363e67f8aa7e55bb27957f2c40f14fa713b6","0x830bd73e4184cef73443c15111a1df14e495c706","","69.69","0","109689.2724","0.00192095213352828","3.02350182008817","1131.96","","","Create Bid",""
"0x96875aa3911ff8a36308073981edc60142c1cf44116c5882255cdd1a0f2aae5c","15085380","1657062257","2022-07-05 23:04:17","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","71.1","0","111908.556","0.00280997592162772","4.42278970160517","1131.96","","","Create Bid",""
"0x8d6faec3eece4e2395d748805964d3575de5e053bd1cea96625a93cedcf0f70e","15085415","1657062786","2022-07-05 23:13:06","0x7bee754c1b75917cadc51e23f69304419970b04f","0x830bd73e4184cef73443c15111a1df14e495c706","","81","0","127490.76","0.00330361408760784","5.19975642933124","1131.96","","","Create Bid",""
"0xc2aad33338b2448ae8d669876c1acea3baecc5f6dd87dc37766d7f99f5b61c55","15085416","1657062793","2022-07-05 23:13:13","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","82.7","0","130166.492","0.003319033828788016","5.22402648515919","1131.96","","","Create Bid",""
"0x1d8af1582e1dd2e8afdc9f9076d0d633663390115301e40f59f093188541fe04","15085428","1657063027","2022-07-05 23:17:07","0x7bee754c1b75917cadc51e23f69304419970b04f","0x830bd73e4184cef73443c15111a1df14e495c706","","91","0","143230.36","0.003252442684344296","5.11921468745055","1131.96","","","Create Bid",""
"0x0fe511e35b28d282a367da232acc0daf5cde3e364048048823c6cb376f54bf9e","15085435","1657063132","2022-07-05 23:18:52","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","92.9","0","146220.884","0.003074137503676216","4.83856946528622","1131.96","","","Create Bid",""
"0x82a747b6395c9505d48359cad155843727ebdeb289c0436a72c2ca15221ad130","15085476","1657063588","2022-07-05 23:26:28","0x6d5974ff2be269c9da8b72fbb00bb4c0fc9e6916","0x830bd73e4184cef73443c15111a1df14e495c706","","94.76","0","149148.4496","0.001796671662332592","2.82788932964501","1131.96","","","Create Bid",""
"0x7eca31d377922686b36284faca6748c9134d3ab2df533b8a503647f9289ad7d8","15085477","1657063595","2022-07-05 23:26:35","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","96.7","0","152201.932","0.001905560893892048","2.99927662455033","1131.96","","","Create Bid",""
"0xba48252f715ddbcb2ee852a56ad99aedaafcc81d169b430fde3ba656b7948b4c","15085491","1657063875","2022-07-05 23:31:15","0x6d5974ff2be269c9da8b72fbb00bb4c0fc9e6916","0x830bd73e4184cef73443c15111a1df14e495c706","","98.64","0","155255.4144","0.002658997642504273","4.18515592939603","1131.96","","","Create Bid",""
"0x1b110bea0c3d7cca88f397e8d92be24ac6c62bc7ac001b8e3927a749f7e66145","15085516","1657064138","2022-07-05 23:35:38","0xf6b6f07862a02c85628b3a9688beae07fea9c863","0x830bd73e4184cef73443c15111a1df14e495c706","","100.62","0","158371.8552","0.002096054282030478","3.29910559774469","1131.96","","","Create Bid",""
"0xd2945f37ba3343593de6dac30779e698834e4a1de91fbd0d48393a565763ed55","15085517","1657064172","2022-07-05 23:36:12","0x6d5974ff2be269c9da8b72fbb00bb4c0fc9e6916","0x830bd73e4184cef73443c15111a1df14e495c706","","98.64","0","155255.4144","0.008019519785161815","12.6224033610533","1131.96","Error(0)","execution reverted","Create Bid",""
"0x1159aab5f1758ae70b36d037e4ee911df80a0e25eefe7a5cefe704304db2f293","15085528","1657064270","2022-07-05 23:37:50","0x7bee754c1b75917cadc51e23f69304419970b04f","0x830bd73e4184cef73443c15111a1df14e495c706","","104","0","163691.84","0.001801327710412468","2.83521776308081","1131.96","","","Create Bid",""
"0x4276484ea70e882f45532f34632f256fffaa8e593972177a2b790c77be8af2c6","15085592","1657065284","2022-07-05 23:54:44","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","0","0","0","0.010612111376520162","16.7030388221877","1131.96","","","Settle Current And Create New Auction",""
"0x02561c153beb89e1dab0826cf2cb63adca4bacc1b3516940cf5cdbff745be162","15085599","1657065374","2022-07-05 23:56:14","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","0.01","0","15.7396","0.002781851316923646","4.37852269878514","1131.96","","","Create Bid",""
"0x0546040c44eaa78b6565ba64792bfae65b4f0c07361d276d428071098a03d375","15085603","1657065425","2022-07-05 23:57:05","0x73222225044ce0fc672ff9b6f9730d0a0421382c","0x830bd73e4184cef73443c15111a1df14e495c706","","0.1","0","157.396","0.001938924603170656","3.05178976840649","1131.96","","","Create Bid",""
"0xcb6624cca88f7b8d356491220586a53a0fd31a65a2081ed2b6adeea05bc1d768","15085611","1657065491","2022-07-05 23:58:11","0x537265e3fa15c839e445a483e8428e2dd627d00c","0x830bd73e4184cef73443c15111a1df14e495c706","","1","0","1573.96","0.001518318799124176","2.38977305706949","1131.96","","","Create Bid",""
"0xceb7a3eecb1adb9f00eec8e82f55c2f3d4b4cee24534b66f21394a6060dcc60f","15085669","1657066238","2022-07-06 00:10:38","0xab9a363e67f8aa7e55bb27957f2c40f14fa713b6","0x830bd73e4184cef73443c15111a1df14e495c706","","69.69","0","109689.2724","0.00301606495091484","4.74716559014192","1185.41","","","Create Bid",""
"0xcfdf37cc2487d941ee23993f606ed3def62fdd0357fc25d450e64ce973bfb17a","15091609","1657145593","2022-07-06 22:13:13","0x2ef9834de85f62f36fe39cb3387d30469762ad1b","0x830bd73e4184cef73443c15111a1df14e495c706","","92","0","144804.32","0.003738659505837864","5.88450051580856","1185.41","","","Create Bid",""
"0xa60aa39c7eb27b6f8d2bee9b10eb00204bd52b2bbe76f538db69a89bf600992b","15091705","1657146844","2022-07-06 22:34:04","0x50664ede715e131f584d3e7eaabd7818bb20a068","0x830bd73e4184cef73443c15111a1df14e495c706","","100","0","157396","0.002075346464173656","3.26651232075077","1185.41","","","Create Bid",""
"0x293b433f1fb95094005feb418283acb5321f11f83e710afa7ff762eadbe1b227","15091871","1657149048","2022-07-06 23:10:48","0xf6b6f07862a02c85628b3a9688beae07fea9c863","0x830bd73e4184cef73443c15111a1df14e495c706","","102","0","160543.92","0.001869449713900832","2.94243907169135","1185.41","","","Create Bid",""
"0x647ade26da6d4253f6dacbeaa3e4073a3de29016edfb4549eb2dbcca642fec8f","15091953","1657150149","2022-07-06 23:29:09","0x50664ede715e131f584d3e7eaabd7818bb20a068","0x830bd73e4184cef73443c15111a1df14e495c706","","105","0","165265.8","0.00124888954945476","1.96570219525981","1185.41","","","Create Bid",""
"0xcb780b904725af153e748541a262be1d01ff7ac39d803e3493cc15ccfd94201c","15092067","1657151518","2022-07-06 23:51:58","0x6924686b3dcd04ae8ef91a3feccc262d020f519d","0x830bd73e4184cef73443c15111a1df14e495c706","","107.1","0","168571.116","0.002173636153467051","3.421216360111","1185.41","","","Create Bid",""
"0x8e0809bb3f582ac2fb83addfd07356626c8e360cabf60a3f5e13e57fdd7697c0","15092071","1657151599","2022-07-06 23:53:19","0x50664ede715e131f584d3e7eaabd7818bb20a068","0x830bd73e4184cef73443c15111a1df14e495c706","","110","0","173135.6","0.002096214092254366","3.29935713264468","1185.41","","","Create Bid",""
"0x4cc16fa6007c5fdecc1899aa4bf4255df4c8f492f584e65f5450641d576f46cc","15092090","1657151797","2022-07-06 23:56:37","0x6924686b3dcd04ae8ef91a3feccc262d020f519d","0x830bd73e4184cef73443c15111a1df14e495c706","","112.2","0","176598.312","0.001735062633056333","2.73091918192535","1185.41","","","Create Bid",""
"0x8e5095c472fbdccb853f7e5e4c3eb375e5413b13f89941b84a2d8e2f1d420af7","15092103","1657152008","2022-07-07 00:00:08","0x50664ede715e131f584d3e7eaabd7818bb20a068","0x830bd73e4184cef73443c15111a1df14e495c706","","115","0","181005.4","0.002099595918494431","3.30467999187349","1236.64","","","Create Bid",""
"0xbcc82e7688570cbfd73a629a2d09ef12ceb8ed428bb5dacc82174ddc8c0847b9","15092121","1657152293","2022-07-07 00:04:53","0x36a43344039e8d4341bc66ab3a97ef355fa9ed59","0x830bd73e4184cef73443c15111a1df14e495c706","","117.3","0","184625.508","0.002441527362074948","3.84286640681149","1236.64","","","Create Bid",""
"0x193f551aba052359a1cbb68e2efa3d9b996c6a6aa6440ba6926b141a0a63ca5d","15092125","1657152392","2022-07-07 00:06:32","0x50664ede715e131f584d3e7eaabd7818bb20a068","0x830bd73e4184cef73443c15111a1df14e495c706","","120","0","188875.2","0.003258638751374216","5.12896704911296","1236.64","","","Create Bid",""
"0x9eafcf3de9444872b0f032e08cb2e7adca0ffce3d642cfb613ca95685f454f42","15092161","1657152886","2022-07-07 00:14:46","0x1dc09501ae209f8cc15b3b7090084c72855d95bd","0x830bd73e4184cef73443c15111a1df14e495c706","","0.1","0","157.396","0.003494197061404254","5.49972640676784","1236.64","","","Create Bid",""
"0x86e4a60504e18081cf376806e60adee35aa8fe292399029992234af1576e0fed","15092162","1657152913","2022-07-07 00:15:13","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","1","0","1573.96","0.002821042419142736","4.4402079260339","1236.64","","","Create Bid",""
"0xf3e1abcb15a23d1894baea8c35e2e6b69683739373577e4416aaf4245db89507","15092162","1657152913","2022-07-07 00:15:13","0x537265e3fa15c839e445a483e8428e2dd627d00c","0x830bd73e4184cef73443c15111a1df14e495c706","","0.66","0","1038.8136","0.002094853314601838","3.29721532305071","1236.64","Error(0)","execution reverted","Create Bid",""
"0x9221ec41cf64259dec98008ccd6d426c89fb9ed9a462c8359540f39b574e7126","15092162","1657152913","2022-07-07 00:15:13","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","96.69","0","152186.1924","0.002818349496885824","4.43596937411841","1236.64","","","Create Bid",""
"0x49d90c4b07c0d1dd557ee4822d2aa67cd59c2d8734f92330763e72ab112c8eec","15092165","1657152964","2022-07-07 00:16:04","0x36a43344039e8d4341bc66ab3a97ef355fa9ed59","0x830bd73e4184cef73443c15111a1df14e495c706","","100","0","157396","0.00316909842739728","4.98803416078622","1236.64","","","Create Bid",""
"0xa8a461ac1350241d7dec6b3e5026b576d57db582d180d7b21a95d4057afea4bf","15092167","1657152971","2022-07-07 00:16:11","0xf6b6f07862a02c85628b3a9688beae07fea9c863","0x830bd73e4184cef73443c15111a1df14e495c706","","102","0","160543.92","0.00324202186039452","5.10281272738656","1236.64","","","Create Bid",""
"0x471f5aefe97005857f786ae00c95a045bc284dafe0782155154f0f95b9dcddb8","15092169","1657153058","2022-07-07 00:17:38","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","102","0","160543.92","0.002495731771282113","3.92818197872719","1236.64","Error(0)","execution reverted","Create Bid",""
"0x060e7ee129363aa9452b54e1fb0bbdae400c6b3eb067990752eff7d5a689369d","15094272","1657181408","2022-07-07 08:10:08","0xae9db1ff69cfca2720ff2e5d81807d7383138a39","0x830bd73e4184cef73443c15111a1df14e495c706","","110","0","173135.6","0.001176159133291048","1.85122742943478","1236.64","","","Create Bid",""
"0x854bccebeeb73c3882705a191f7d2b2a3481fbed08c863758dd71856ab879b4f","15098591","1657239180","2022-07-08 00:13:00","0x36a43344039e8d4341bc66ab3a97ef355fa9ed59","0x830bd73e4184cef73443c15111a1df14e495c706","","112.2","0","176598.312","0.002695407646741138","4.24246381966468","1214.00","","","Create Bid",""
"0xdbbd97ff38172d2303138b396037164b0c98465faf586a4a89026f6aa33e9ebf","15098639","1657239739","2022-07-08 00:22:19","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","0.01","0","15.7396","0.002225920640836338","3.50351005185076","1214.00","","","Create Bid",""
"0xb6515a32e94cb04e44af770805e184316de802c17a95fef5c57d5eecc3cb11ec","15098642","1657239770","2022-07-08 00:22:50","0xab9a363e67f8aa7e55bb27957f2c40f14fa713b6","0x830bd73e4184cef73443c15111a1df14e495c706","","69.69","0","109689.2724","0.00154686794564544","2.4347082717281","1214.00","","","Create Bid",""
"0xe10bcbe00890c8059007faf9f325ceef40d8cf217bb273fe053fc787ff78ce2b","15098899","1657242865","2022-07-08 01:14:25","0x957291eae3d53b5a7c0a6bf2c0f08de5d87b14f6","0x830bd73e4184cef73443c15111a1df14e495c706","","72","0","113325.12","0.002847000773261168","4.48106533708215","1214.00","","","Create Bid",""
"0xd65b59f2efc33b549be40926b3ddb8126f0c3a992aa4c8f290390b92b6961ef1","15101793","1657281793","2022-07-08 12:03:13","0x8dbbca57ea56290efa14d835bbfd34faf1d89753","0x830bd73e4184cef73443c15111a1df14e495c706","","80","0","125916.8","0.001060623093904192","1.66937832488144","1214.00","","","Create Bid",""
"0x8e508d63fda209faae9f474f9bc4e59927b2fa7c471cf5a26c02ea059692e6e8","15102374","1657289693","2022-07-08 14:14:53","0x957291eae3d53b5a7c0a6bf2c0f08de5d87b14f6","0x830bd73e4184cef73443c15111a1df14e495c706","","82","0","129064.72","0.002076085380008352","3.26767534471795","1214.00","","","Create Bid",""
"0xaac8b0f697f8a2a02783a81439da760b1c8c02151bddd748fdf21d5e1bbfc038","15103968","1657310136","2022-07-08 19:55:36","0x8dbbca57ea56290efa14d835bbfd34faf1d89753","0x830bd73e4184cef73443c15111a1df14e495c706","","88.88","0","139893.5648","0.002130616977911528","3.35350589855363","1214.00","","","Create Bid",""
"0x80d8784ebbd7b7705de171fc43bf85b08e090c8062181c69b0804bd3143a242c","15104357","1657315216","2022-07-08 21:20:16","0x4684d266363db1b1c47901019d475735c9360972","0x830bd73e4184cef73443c15111a1df14e495c706","","99","0","155822.04","0.001500717473204904","2.36206927412559","1214.00","","","Create Bid",""
"0x89c12aa7ae0ed63f34be253fd3c9e89cc0e1ab6175fe5f2a10bd8b7f3b3a9b13","15104644","1657318886","2022-07-08 22:21:26","0x7fa020f063b3a06153ed755cee5923039efb86a3","0x830bd73e4184cef73443c15111a1df14e495c706","","111","0","174709.56","0.001268763723679536","1.99698335052264","1214.00","","","Create Bid",""
"0x4b5c00f9386cbddf55cddc9a08a00a72af579978cf40f16b991176c2330791f2","15105137","1657325676","2022-07-09 00:14:36","0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97","0x830bd73e4184cef73443c15111a1df14e495c706","","113.22","0","178203.7512","0.00130014436335456","2.04637522214554","1216.53","","","Create Bid",""
"0xc5ba0fc0bcd0e6e587f4a519c7f672c73768605e2bfde103039aefb15ca6aa39","15105198","1657326504","2022-07-09 00:28:24","0x537265e3fa15c839e445a483e8428e2dd627d00c","0x830bd73e4184cef73443c15111a1df14e495c706","","0","0","0","0.006087684199345752","9.58177142240224","1216.53","","","Settle Current And Create New Auction",""
"0xd94ab4dbed926f1f3419c16d68d0fa101a591c5a6a3135a718a23d99aa50bdc0","15105198","1657326504","2022-07-09 00:28:24","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","0","0","0","0.000760299097040268","1.1966803667775","1216.53","Error(0)","execution reverted","Settle Current And Create New Auction",""
"0x805f0449012d04586f8878ce314b48ca233f30abf8e5f7c3220c67839e55d27b","15105201","1657326534","2022-07-09 00:28:54","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","0.01","0","15.7396","0.00126980693582103","1.99862532470487","1216.53","","","Create Bid",""
"0xa5bc009b95b74815ea8ca7902bbe01d94357cebaef5bb75d0d3c0486e106dd2e","15105202","1657326540","2022-07-09 00:29:00","0xab9a363e67f8aa7e55bb27957f2c40f14fa713b6","0x830bd73e4184cef73443c15111a1df14e495c706","","69.69","0","109689.2724","0.000865691287953496","1.36256345958728","1216.53","","","Create Bid",""
"0x286bc600d68a62ecec620b1f5a4a03c5c87418257bba040b20d97c6816e0a8b9","15108867","1657376182","2022-07-09 14:16:22","0xf6b6f07862a02c85628b3a9688beae07fea9c863","0x830bd73e4184cef73443c15111a1df14e495c706","","95","0","149526.2","0.001922467418061432","3.02588681733197","1216.53","","","Create Bid",""
"0xb1e02e9c262e162611a42547f6a083c7c5fd24cfc86f8cf357f93f15ed3be98c","15110892","1657402992","2022-07-09 21:43:12","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","99","0","155822.04","0.001633786723659016","2.57151495157034","1216.53","","","Create Bid",""
"0x48395c4add8f8e8d5f5f46caee32c239ea66c223faa1cba53e66b4aeb660a486","15111658","1657413291","2022-07-10 00:34:51","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","0","0","0","0.005305911441303186","8.35129237215356","1167.31","","","Settle Current And Create New Auction",""
"0x9be50888f1636fc12f1a233e4d19f326488258c6cd9a22a867bd557337436051","15111660","1657413340","2022-07-10 00:35:40","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","0.01","0","15.7396","0.001531518611608386","2.41054903392714","1167.31","","","Create Bid",""
"0xf5aeaf1e1bed4c4502f564d1b0457a9642d9a7e46b3679c239f869ebcec26fd8","15111665","1657413375","2022-07-10 00:36:15","0x1db19b9903c5510aa5a866ea643eb021cd12bda0","0x830bd73e4184cef73443c15111a1df14e495c706","","0.03","0","47.2188","0.000764827835393984","1.20380841979671","1167.31","","","Create Bid",""
"0xb71ef6c11036033006926fc3001a5eca82e5960c214fd9147b7595fc23b44bec","15111672","1657413455","2022-07-10 00:37:35","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","1.5","0","2360.94","0.000769572943271864","1.21127702979218","1167.31","","","Create Bid",""
"0xed3d8efff20e5ac2657eece7df11931e076f4abd27847ba857af45af502c34ce","15111748","1657414410","2022-07-10 00:53:30","0x3e6791170d9514be84b5a1c17c217a0bffc60976","0x830bd73e4184cef73443c15111a1df14e495c706","","1.6","0","2518.336","0.001144059748083352","1.80070428109327","1167.31","","","Create Bid",""
"0x36b01d71efa682c5e14107aad4086c64dc18b2b2e39f91a7997583a91fd7ce22","15112962","1657430496","2022-07-10 05:21:36","0xd70d4d38b4f8ebce6dfab6630680b290e1609feb","0x830bd73e4184cef73443c15111a1df14e495c706","","6.66","0","10482.5736","0.00056710266277404","0.892596907099828","1167.31","","","Create Bid",""
"0xdb5cb3206cedeb3fbb2aa3aa214f362ef29d5b7e91a2e7317adde0679005615c","15115609","1657465915","2022-07-10 15:11:55","0xab9a363e67f8aa7e55bb27957f2c40f14fa713b6","0x830bd73e4184cef73443c15111a1df14e495c706","","69.69","0","109689.2724","0.002244455935972856","3.53268386498384","1167.31","","","Create Bid",""
"0x9587f92499c05494f826f4299ada97670f3f0bff98067e27da25b25451d053bd","15115992","1657470962","2022-07-10 16:36:02","0x5c4fe960950ba0e09a72869c3d51fe70f07580e0","0x830bd73e4184cef73443c15111a1df14e495c706","","99","0","155822.04","0.00135016292764204","2.12510244159147","1167.31","","","Create Bid",""
"0x97b03aa009fd4a88846ec359e4f109862115e1a92b9f47c7882ab25bdaced043","15116210","1657473633","2022-07-10 17:20:33","0xf6b6f07862a02c85628b3a9688beae07fea9c863","0x830bd73e4184cef73443c15111a1df14e495c706","","101","0","158969.96","0.001442522250054128","2.2704723206952","1167.31","","","Create Bid",""
"0x1cc5d6fb33deb69238b999f34d87e86ed597a1381cd1ebd5461e1884e1b574b2","15116315","1657475073","2022-07-10 17:44:33","0x5c4fe960950ba0e09a72869c3d51fe70f07580e0","0x830bd73e4184cef73443c15111a1df14e495c706","","105","0","165265.8","0.000989347016141576","1.55719262952619","1167.31","","","Create Bid",""
"0x8d26bb0a394a5bdf67b305179f4c58c8208602d80ee881139ab053e13d053729","15118080","1657498712","2022-07-11 00:18:32","0x7fa020f063b3a06153ed755cee5923039efb86a3","0x830bd73e4184cef73443c15111a1df14e495c706","","108","0","169987.68","0.001216073877383808","1.91405164004702","1095.67","","","Create Bid",""
"0xe0dbb2ed6499674429191ab74a04f013127fea860378deca23c46c83aaf82260","15118092","1657498965","2022-07-11 00:22:45","0x5c4fe960950ba0e09a72869c3d51fe70f07580e0","0x830bd73e4184cef73443c15111a1df14e495c706","","111","0","174709.56","0.00223431263543372","3.51671871566726","1095.67","","","Create Bid",""
"0xc45fc62a6487bafa36cc6df9bec983b87b5722a4fe9d62adef038a7256b3ac81","15118153","1657499879","2022-07-11 00:37:59","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","0.01","0","15.7396","0.001458906259394988","2.29626009603734","1095.67","","","Create Bid",""
"0x86fdc0cada592178d628f8d4e3410ec8617783ad3ac95389473c48fb2a96906c","15118164","1657500063","2022-07-11 00:41:03","0xab9a363e67f8aa7e55bb27957f2c40f14fa713b6","0x830bd73e4184cef73443c15111a1df14e495c706","","99.69","0","156908.0724","0.001275121574744112","2.00699035378424","1095.67","","","Create Bid",""
"0x07c331375f9a180dadaa2481e0877f149ba2f388f4d45bb18b9be39a09c077cb","15118169","1657500124","2022-07-11 00:42:04","0xaca5b71cc9c7c7f841a97e479a9b10aac20ba13d","0x830bd73e4184cef73443c15111a1df14e495c706","","0.02","0","31.4792","0.000743088919582863","1.16959223586664","1095.67","Error(0)","execution reverted","Create Bid",""
"0x6b992b636e995b23ab562dd00b0ac953f0eedb80a985f1233f58b5f65f88361a","15118212","1657500768","2022-07-11 00:52:48","0xf6b6f07862a02c85628b3a9688beae07fea9c863","0x830bd73e4184cef73443c15111a1df14e495c706","","111","0","174709.56","0.000857626942874912","1.3498705030074","1095.67","","","Create Bid",""
"0x303a5a8fc10ecec2cbeebeefc54e3e554d1136f332dd629a6f7f1527bfa18741","15124676","1657586592","2022-07-12 00:43:12","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","0.01","0","15.7396","0.001347221033501922","2.12047201789069","1037.37","","","Create Bid",""
"0x025cbb79a169a951457daf9daf090db97d9f79df83f34299eb6a3ffa8de4e45b","15124679","1657586642","2022-07-12 00:44:02","0xc08dbdce7c8ac4960dedb1018532fb8bce0dc1f2","0x830bd73e4184cef73443c15111a1df14e495c706","","0.1","0","157.396","0.001085857390165008","1.70909609782412","1037.37","","","Create Bid",""
"0x5e5c80a85ed03324cbc29ce88852e2e444ec31a4fbe1b6cdcf4497cf6ecc58fe","15124681","1657586731","2022-07-12 00:45:31","0x94fb14d5e52a454c9589fc7b8db6e6411ecb2eec","0x830bd73e4184cef73443c15111a1df14e495c706","","0.11","0","173.1356","0.001307677792827736","2.05823253879914","1037.37","","","Create Bid",""
"0xa9e4a3c591052169e42426f8cf5fc661a0ae55871b198775bcc3a4165d47d78a","15124682","1657586745","2022-07-12 00:45:45","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","1","0","1573.96","0.001431160876742616","2.25258997355781","1037.37","","","Create Bid",""
"0xf921b310556209aee90804520176b9a62365b16387c9c4a16d130b9b79e0fa61","15124682","1657586745","2022-07-12 00:45:45","0xbfc80468df050d2a73fe455d6b3e484caf00e12f","0x830bd73e4184cef73443c15111a1df14e495c706","","3.33","0","5241.2868","0.001431160876742616","2.25258997355781","1037.37","","","Create Bid",""
"0x3c32edd814de4eff42a6b0271693a05af49788959106821883314d27eed22afc","15124682","1657586745","2022-07-12 00:45:45","0x7fa020f063b3a06153ed755cee5923039efb86a3","0x830bd73e4184cef73443c15111a1df14e495c706","","88.88","0","139893.5648","0.001431160876742616","2.25258997355781","1037.37","","","Create Bid",""
"0xf1c550257a3114f2091972ef6dad4f54d5a036e3bdff51f6412ada862a6c77fe","15124710","1657587098","2022-07-12 00:51:38","0xab9a363e67f8aa7e55bb27957f2c40f14fa713b6","0x830bd73e4184cef73443c15111a1df14e495c706","","100.69","0","158482.0324","0.001067400169448536","1.68004517070522","1037.37","","","Create Bid",""
"0x6aa31998adc88422d2846456e6a0e388e4e445921fe273200d536cd8b5b83591","15125041","1657591379","2022-07-12 02:02:59","0xf6b6f07862a02c85628b3a9688beae07fea9c863","0x830bd73e4184cef73443c15111a1df14e495c706","","103","0","162117.88","0.001628947805917696","2.56389868860222","1037.37","","","Create Bid",""
"0x297908c5bec4a6834bf1c03dd5bddd1623e2354f2ce47360646ad2f40b4f5089","15130976","1657670389","2022-07-12 23:59:49","0x7fa020f063b3a06153ed755cee5923039efb86a3","0x830bd73e4184cef73443c15111a1df14e495c706","","106.9","0","168256.324","0.001026667135314616","1.61593300429979","1037.37","","","Create Bid",""
"0xb38d4b7e6f10f148477cd14a70d7d6856ccd6e9757f344e3b0a7a1c384fe4421","15131174","1657673189","2022-07-13 00:46:29","0x8becd7ebf3f910090f9264dfd0bb221ea04af8c3","0x830bd73e4184cef73443c15111a1df14e495c706","","0","0","0","0.008392645009726347","13.2096875395089","1114.57","","","Settle Current And Create New Auction",""
"0x213727a4dea26c590032cee97529e23f99dd39dda10fa9954fe89cefde4f30d1","15131175","1657673224","2022-07-13 00:47:04","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","0.01","0","15.7396","0.002395762935625674","3.77083503015739","1114.57","","","Create Bid",""
"0xeabee2aa138743cc6c886705ccea86a866592bf9709dece950dafc9a672f40a9","15131179","1657673311","2022-07-13 00:48:31","0xab9a363e67f8aa7e55bb27957f2c40f14fa713b6","0x830bd73e4184cef73443c15111a1df14e495c706","","99.69","0","156908.0724","0.001680478858398144","2.64500650396434","1114.57","","","Create Bid",""
"0x04374929085d11b95672354a9373227e7b6dd3560fee5448d5b610593de0433d","15134735","1657721700","2022-07-13 14:15:00","0xd20ce27f650598c2d790714b4f6a7222b8ddce22","0x830bd73e4184cef73443c15111a1df14e495c706","","101.69","0","160055.9924","0.001492400338139768","2.34897843621847","1114.57","","","Create Bid",""
"0x445b30cdf5b75529b96dd784ddd27976ed1d3d332ec89fcc52e54b617d38ac2d","15137483","1657758064","2022-07-14 00:21:04","0xb47a70df538b9a3b591bc5d75da66a04c879b291","0x830bd73e4184cef73443c15111a1df14e495c706","","103.73","0","163266.8708","0.002939433592211048","4.6265508967965","1192.56","","","Create Bid",""
